berita,label
perahu tambang atau perahu penyeberangan sungai di surabaya tepatnya di kemlaten tambangan kecamatan karangpilang dikabarkan terbalik,0
ketua umum pengurus pusat pp muhammadiyah haedar nashir menyinggung konsistensi kebijakan terkait larangan buka puasa bersama bukber bagi aparatur sipil negara asn,0
gunung api ili lewotolok di kabupaten lembata nusa tenggara timur kembali mengalami erupsi dengan memuntahkan lava pijar hujan abu hingga bau belerang pada jumat 243,0
aksi pelajar bacok pelajar hingga tewas dan direkam secara langsung di media sosial terjadi di sukabumi jawa barat aksi ini terjadi sehari setelah deklarasi damai sekolah di wilayah tersebut,0
momentum ramadan 1444 h ternyata tak hanya digunakan umat islam untuk berbuat kebaikan kepada sesama tetapi juga juga dimanfaatkan warga nonmuslim untuk berbuat baik bagi mereka yang berpuasa wajib,0
keluarga pedagang ayam potong mengaku ditipu oknum polisi yang kini sudah purnawirawan berinisial w karena mengaku bisa memasukkan anaknya menjadi bintara polri pada 2017 silam,0
pihak kepolisian menyelidiki kasus dugaan aliran sesat yang berada di dusun pape desa mattirowalie kecamatan libureng kabupaten bone sulawesi selatan,0
gubernur jawa timur khofifah indar parawansa mengaku akan mengikuti arahan presiden ri joko widodo jokowi terkait larangan buka puasa bersama,0
kepala bidang intelijen dan penindakan keimigrasian kementerian hukum dan ham kemenkumham bali anak agung bagus narayana mengatakan dua warga negara asing wna asal polandia bernama karol grabinski 40 dan barbara karina walczak 25 akan dideportasi ke negaranya asalnya sabtu 243 besok,0
panglima tni laksamana yudo margono mengatakan pihaknya bersama pemerintah daerah di papua terus melakukan pendekatan persuasif dalam upaya membebaskan pilot susi air philip mark mahrtens yang disandera kelompok kriminal bersenjata kkb,0
gubernur sumatera utara edy rahmayadi mengaku belum tahu soal larangan aparatur sipil negara asn mengadakan buka puasa bersama yang diterbitkan pemerintah pusat,0
polresta surakarta menangkap pelatih taekwondo berinisial ds rabu 223 ia ditetapkan terkait kasus pelecehan seksual terhadap tiga muridnya yang masih di bawah umur,0
gunung ile lewotolok di kabupaten lembata nusa tenggara timur ntt jumat 243 sore kembali mengalami erupsi,0
majelis ulama indonesia mui kabupaten bone sulawesi selatan akan berusaha memberikan pembinaan terhadap pada pengikut termasuk pimpinan al mukarrama al khaerat segitiga emas sunda nusantara yang dipimpin walinono alias puang nene yang diduga aliran sesat,0
pengurus wilayah tempat rumah doa sasana adhi rasa st yacobus di dukuh degolan keluarahan bumirejo lendah kulon progo di yogyakarta menjelaskan duduk perkara penutupan patung bunda maria milik bangunan tersebut yang kini viral di media sosial,0
pelatih taekwondo berinisial ds dilaporkan ke polresta solo jawa tengah atas dugaan pelecehan seksual terhadap anak didiknya,0
polisi mengklaim penutupan patung bunda maria yang ada di rumah doa sasana adhi rasa st yacobus kulon progo yogyakarta bukan akibat desakan dari organisasi masyarakat ormas islam setempat,0
dewan pimpinan daerah pdip jawa timur menolak kehadiran tim nasional israel yang bakal mengikuti ajang piala dunia you20 di indonesia,0
kepolisian mengklaim penutupan patung bunda maria milik rumah doa sasana adhi rasa st yacobus di dukuh degolan bumirejo lendah kulon progo diy yang geger di media sosial karena kekeliruan anggota dalam menulis laporan polisi pun minta maaf,0
pemerintah kota pemkot surabaya mengeluarkan surat edaran yang mengatur sejumlah peraturan selama ramadan beberapa peraturan yang disebut yakni dilarang memutar film pada jam buka puasa,0
penerbangan komersial di bandara internasional i gusti ngurah rai bali kembali berjalan normal setelah hari raya nyepi pada rabu 221 kemarin,0
sahur pertama di makassar sulawesi selatan diwarnai aksi tawuran antar kelompok pemuda dua pelaku tawuran ditangkap petugas kepolisian,0
gunung api ile lewotolok di kabupaten lembata ntt mengalami empat kali erupsi sepanjang rabu 223 erupsi terjadi pada pukul 0517 wita lalu pukul 1623 wita pukul 1650 wita dan dan pukul 2016 wita,0
pelaku mutilasi di sebuah penginapan sleman hp 24 mengaku melakukan aksinya karena jeratan utang dan meninggalkan surat penyesalan,0
jelang bulan suci ramadhan komples pemakaman islam paropo makassar sulawesi selatan dipenuhi oleh para peziarah pada rabu 223,0
ratusan umat muslim di ambon maluku di masjid raya alfatah mesti menunggu setidaknya hingga pukul 2100 wit untuk melaksanakan salat tarawih pada ramadan 1444 hijriah,0
gubernur sumatera utara edy rahmayadi mengaku belum mengetahui kabar dprd kota pematangsiantar akan memakzulkan wali kota susanti dewayani,0
pemantauan dan pengamatan hilal yang digelar kementerian agama dan badan meteorologi klimatologi dan geofisika bmkg wilayah iv makassar untuk penetapan awal ramadan 1444 hijriah dipastikan jatuh pada kamis 23 maret 2023 besok,0
kantor wilayah kementerian agama kemenag sulawesi selatan bersama badan meteorologi klimatologi dan geofisika bmkg wilayah iv makassar melakukan pengamatan dan pemantauan hilal untuk menentukan 1 ramadan 1444 hijriah,0
pengurus wilayah nahdlatul ulama jawa timur melaksanakan rukyatul hilal atau pemantauan anak bulan untuk menentukan 1 ramadan 1444 hijriah di 35 titik di seluruh kabupatenkota pada rabu 223,0
direktorat reserse kriminal khusus ditreskrimsus polda jawa barat menyita sekitar 200 bal pakaian bekas impor atau thrift dari sebuah gudang di kawasan pasar gedebage kota bandung,0
wali kota medan bobby nasution meminta agar seluruh penyelenggaraan kegiatan pariwisata di ibu kota provinsi sumatera utara itu terutama tempat hiburan malam agar menutup sementara tempat usahanya selama sebulan penuh mulai 22 maret sampai 22 april 2022,0
pelaku mutilasi perempuan berinisial a 34 di sleman yogyakarta terancam hukuman mati atau kurungan penjara seumur hidup,0
pemerintah daerah istimewa yogyakarta diy berencana membatasi pemakaian becak motor betor di wilayahnya dan mengonversinya ke becak listrik,0
kereta api bandara medan akan menyiapkan 4128 tiket per hari saat musim mudik lebaran 2023,0
kepolisian daerah istimewa yogyakarta diy pada selasa 213 menangkap hp 23 pria pelaku mutilasi perempuan berinsial a 34 yang mayatnya ditemukan di sebuah wisma daerah purwodadi pakembinangun pakem sleman minggu 193 malam lalu,0
layanan data seluler dan internet protocol television iptv bakal dimatikan pada saat hari raya nyepi saka 1945 besok rabu 223 simak jadwal lengkapnya,0
sekjen pdip hasto kristiyanto mengklaim putra khofifah indar parawansa yakni ali manggali punya hubungan dekat dengan partainya,0
polres bantul di yogyakarta mengirim personel ke pondok pesantren roudlatul fatihah plered bantul yang diasuh kh muhammad fuad riyadi atau gus fuad,0
pasangan selebgram di makassar sulawesi selatan melaporkan polisi dan istrinya terkait kasus dugaan penipuan berkedok arisan online pasangan itu merasa dirugikan puluhan juta rupiah,0
harimau sumatera bernama dewi siundul mati di suaka satwa harimau sumatera barumun di desa batu nanggar kecamatan batang onang kabupaten padanglawas utara sumatera utara pada 19 maret 2023,0
salah seorang anggota polri yang ditangkap satresnarkoba polres madiun ternyata anggota polsek genteng surabaya dia diduga kuat sebagai pemasok narkoba jenis sabu,0
masyarakat antikorupsi indonesia maki mengajukan gugatan praperadilan dengan termohon kapolda jawa tengah irjen ahmad luthfi dan kapolri jenderal listyo sigit prabowo gugatan ini terkait kasus dugaan pungli pada seleksi bintara polda jawa tengah tahun 2022,0
turis asal rusia menjadi sorotan lantaran berpose di gunung agung bali seraya menurunkan celananya sudah beredar luas di media sosial,0
direskrimum polda diy kombes pol nuredy irwansyah putra menyatakan telah mengantongi identitas terduga pelaku kasus mutilasi perempuan berinisial a yang mayatnya ditemukan dalam sebuah kamar wisma di sleman minggu 193 dini hari kemarin,0
banjir bandang yang melanda dua kecamatan di kabupaten cianjur jawa barat menghanyutkan tenda pengungsian korban gempa di wilayah tersebut,0
sepeda motor dan dua unit handphone hp perempuan berinisial a 34 yang mayatnya ditemukan dalam kondisi termutilasi di sebuah kamar wisma daerah purwodadi pakem kabupaten sleman di yogyakarta hilang,0
pemerintah kabupaten aceh utara mengeluarkan seruan bersama dalam rangka menjalankan ibadah bulan suci ramadan 1444 salah satu poin dalam seruan tersebut yaitu melarang non mahram duduk satu meja saat buka bersama,0
sekjen pdi perjuangan pdip hasto kristiyanto mengomentari sikap putra gubernur khofifah indar parwansa yakni ali manggali yang keluar dari kepengurusan partai demokrat jawa timur,0
tiga hari menjelang ramadan sejumlah harga pangan di pasar tradisional terpantau turun harga cabaicabaian dan beberapa daging pada awal pekan ini lebih murah dibanding minggu lalu,0
sesosok pria disebut sempat berada dalam satu kamar dengan perempuan berinisial a yang ditemukan tak bernyawa dan termutilasi di sebuah wisma daerah purwodadi pakembinangun pakem sleman diy,0
jemaah annadzir di kabupaten gowa sulawesi selatan menetapkan 1 ramadan 1444 hijriah jatuh pada rabu 223,0
sesosok mayat perempuan ditemukan dalam kondisi mengenaskan di kamar sebuah wisma di purwodadi pakembinangun pakem sleman yogyakarta pada minggu 193 malam jenazah ditemukan dalam kondisi termutilasi dan perut terbuka,0
dalam rangka mendukung kesakralan peringatan hari raya nyepi 2023 kantor perwakilan bank indonesia bi provinsi bali mengatakan untuk mesin atm di pulau dewata itu bakal dinonaktifkan atau tidak beroperasional mulai h1 hari raya nyepi atau pada selasa 213,0
ketua knpi kota cilegon terpilih rizki putra sandika dituding melakukan penganiayaan terhadap seorang jurnalis media massa online lokal pada jumat siang 17 maret 2023,0
beredar video di media sosial memperlihatkan kondisi di pembangkit listrik tenaga uap pltu bosowa energi yang berada di kabupaten jeneponto sulawesi selatan terbakar,0
sekretaris jenderal pdip hasto kristiyanto mengatakan pdip akan mengusung calon presiden dari internal partai ia menegaskan pemimpin lahir dari kaderisasi partai yang baik,0
di hadapan ribuan kader pks banten anies baswedan berkata ingin menciptakan politik yang sejuk dan damai jelang pilpres dan pemilu 2024,0
pemerintah provinsi pemprov bali akan mematikan sejumlah layanan digital dari mulai data seluler hingga internet protocol television iptv pada saat hari raya nyepi saka 1945 tahun ini yang akan jatuh pada 22 maret 2023,0
dpw partai persatuan pembangunan ppp gorontalo mendeklarasikan menteri pariwisata dan ekonomi kreatif menparekraf sandiaga salahuddin uno sebagai calon presiden 2024,0
gubernur jawa timur khofifah indar parawansa meresmikan masjid raya islamic centre jawa timur masjid yang menghabiskan anggaran rp527 miliar ini didesain oleh gubernur jawa barat ridwan kamil,0
lima kecamatan di solok selatan sumatera barat terendam banjir akibat hujan deras sejak sabtu 183 malam,0
tim gabungan tanggap bencana longsor serasan dan serasan timur menghentikan pencarian korban tanah longsor di kampung molon genting desa pangkalan kecamatan serasan kabupaten natuna provinsi kepulauan riau pencarian korban telah dilakukan selama 13 hari sejak 6 maret 2023,0
wakil kepala bin daerah wakabinda kepulauan riau kepri bambang panji prianggoro mencabut laporan terhadap aktivis ham batam pastor chrisanctus paschalis saturnus atau romo paschal di polda kepri,0
majelis ulama indonesia mui sumatera utara sumut mengeluarkan imbauan untuk masyarakat sumut menjelang bulan suci ramadan tahun 2023 atau 1444 hijriah,0
pegawai fakultas hukum dan syariah universitas islam negeri uin alauddin makassar berinisial ss yang diduga melakukan sodomi terhadap 10 mahasiswa telah diberhentikan dari tugasnya,0
sebanyak enam pelajar smp di kabupaten sleman yogyakarta diamankan kepolisian diduga hendak melancarkan kejahatan jalanan alias klitih jumat 173 dini hari,0
anies baswedan menyebut pemilu bukan untuk meneruskan pemerintahan sebelumnya tetapi untuk menengok lagi tujuan awal didirikannya sebuah negara,0
warga berhamburan keluar dari rumah ketika gempa berkekuatan magnitudo 52 mengguncang barat daya kulon progo di yogyakarta pada jumat 173 malam,0
kepolisian resor polres kabupaten donggala sulawesi tengah menyatakan pria yang mengaku sebagai nabi sudah diusir oleh warga,0
warga adat kasie kecamatan taniwel seram bagian barat menggelar protes aktivitas penggusuran hutan adat oleh sebuah perusahaan di hutan gunung patumalesi maluku,0
seorang pegawai kampus berinisial ss di fakultas hukum dan syariah universitas islam negeri uin makassar diduga melakukan tindak asusila 10 orang mahasiswa,0
wali kota solo gibran rakabuming raka mengaku geram dengan tingkah mandor proyek pembangunan masjid sheikh zayed yang diduga masih menunggak hutang mencapai ratusan juta selama dua tahun pengerjaan rumah ibadah,0
bupati sleman di yogyakarta kustini sri purnomo memastikan sudah tidak ada lagi aktivitas penambangan di sepanjang aliran sungai gendol yang masuk radius 5 killometer dari puncak gunung merapi,0
komnas ham meminta pemprov nusa tenggara timur ntt mengkaji kembali wajib masuk sekolah jam 530 pagi yang menindaklanjuti keinginan gubernur viktor bungtilu laiskodat,0
jaksa penuntut umum jpu kejaksaan tinggi jawa timur kejati jatim mengaku mempertimbangkan opsi kasasi menyikapi vonis bebas kepada dua polisi terdakwa tragedi kanjuruhan,0
kejaksaan negeri bone menahan direktur perusahaan daerah air minum pdam bone sofyan dalam kasus dugaan jual beli ijazah bersama 12 orang tersangka lainnya,0
polda bali menetapkan tersangka terhadap warga negara asing wna asal suriah mohamad nizar zghaib 31 kamis 163 penetapan ini terkait kepemilikan kartu tanda penduduk ktp di bali,0
kantor wilayah kementerian hukum dan ham bali meminta masyarakat tidak langsung mengunggah pelanggaran warga negara asing wna atau turis yang melakukan pelanggaran ke media sosial,0
seorang bayi yang baru lahir di rs mitra medika kecamatan medan amplas kota medan sumatera utara diduga menjadi korban malapraktik,0
sembilan santri di kabupaten bangkalan jawa timur ditetapkan tersangka atas dugaan kasus pemukulan hingga korban meninggal dunia empat dari sembilan tersangka masih berstatus anak di bawah umur,0
seorang warga banda aceh rezkia mengaku dua bulan sekali pergi ke medan sumatera utara hanya untuk menonton bioskop baginya menonton merupakan hobi di kala menghilangkan penat dari aktivitas pekerjaan,0
bagi anakanak gen z generasi yang lahir pada 1997 ke atas di aceh barangkali belum pernah menikmati gempita bioskop di tanah rencong sebab bioskop dinyatakan tutup setelah bencana tsunami 2004 silam menghantam aceh,0
majelis hakim pengadilan negeri pn surabaya memvonis bebas mantan kabag ops polres malang kompol wahyu setyo pranoto terdakwa tragedi kanjuruhan,0
anggota tni dibacok oleh warga di kabupaten gowa sulawesi selatan korban merupakan ketua rw berpangkat praka yang bertugas di divisi iii kostrad,0
sebanyak 3500 liter minuman keras miras cap tikus ditemukan di sebuah rumah yang berada di desa lekopancing kecamatan tanralili kabupaten maros sulawesi selatan,0
majelis hakim pengadilan negeri pn surabaya memvonis bebas mantan kasat samapta polres malang akp bambang sidik achmadi terdakwa tragedi kanjuruhan,0
majelis hakim pengadilan negeri pn surabaya memvonis mantan danki 1 brimob polda jatim akp hasdarmawan terdakwa tragedi kanjuruhan dengan pidana penjara selama 1 tahun enam bulan,0
ratusan warga dari desa girimukti sirnamulya dan mulyasari kabupaten sumedang jawa barat menuntut ganti rugi imbas lahan terdampak pembangunan tol cisumdawu cileunyisumedangdawuan,0
wali kota medan sumatera utara bobby nasution menyindir polah ketua dprd soal titiptitip dana bantuan organisasi perangkat daerah opd pemkot medan padahal dana bantuan tersebut harusnya disalurkan pemkot medan ke masyarakat,0
dpw nasdem jawa timur jatim menyayangkan munculnya spanduk penolakan jelang kunjungan anies baswedan ke beberapa daerah di jawa timur akhir pekan ini,0
belasan keluarga korban tragedi kanjuruhan malang mengirimkan surat ke majelis hakim pengadilan negeri pn surabaya jawa timur,0
wali kota solo gibran rakabuming raka buka suara soal maraknya impor pakaian bekas atau thrifting di kota solo dalam beberapa tahun terakhir,0
tiga polisi terdakwa tragedi kanjuruhan menghadapi sidang pembacaan putusan atau vonis di pengadilan negeri pn surabaya pada hari ini kamis 163,0
pt jasa marga bali tol jbt akan menutup operasional jalan tol bali mandara selama hari raya nyepi penutupan itu akan berlangsung selama 32 jam terhitung sejak pukul 2300 wita pada selasa 213,0
kapolres baubau akbp bungin masokan misalayuk membantah tudingan ibu kedua korban pencabulan jika anak lakilakinya yang ditetapkan sebagai tersangka dalam kasus tersebut sempat mendapatkan intimidasi dari penyidik saat dilakukan pemeriksaan,0
kejaksaan negeri kejari denpasar menetapkan lima tersangka atas kasus kepemilikan ktp dan okay dan akta lahir yang dimiliki oleh dua warga negara asing wna suriah dan ukraina di bali,0
tim kuasa hukum korban tewas diduga karena suntik mati mengatakan penyidik dari mapolresta serang kota banten masih menunggu hasil penelitian sampel yang dikirim ke puslabfor mabes polri,0
tim subdit iii jatanras ditreskrimum polda sumatera utara menangkap belasan preman berkedok juru parkir liar yang meresahkan masyarakat di wilayah ibu kota provinsi medan,0
partai golkar sulawesi selatan akan mengevaluasi ketua dprd luwu timur aripin usai viral menolak berjabat tangan dengan seorang warga,0
jaksa penuntut umum jpu kejaksaan tinggi jawa timur kejati jatim resmi menyatakan banding terhadap vonis dua terdakwa tragedi kanjuruhan,0
gunung merapi di wilayah perbatasan diy dan jawa tengah telah mengeluarkan awan panas guguran sebanyak 68 kali sejak rentetan erupsi yang terjadi sabtu 113,0
masyarakat adat suku balik di kelurahan sepaku kabupaten penajam paser utara kalimantan timur menolak penggusuran lahan untuk proyek ibu kota negara ikn nusantara senin 133,0
badan nasional penanggulangan bencana bnpb melaporkan banjir yang melanda wilayah kabupaten musi rawas provinsi sumatera selatan menyebabkan sebanyak 8227 jiwa terdampak,0
tim hukum universitas udayana unud bali menerangkan sumbangan pengembangan institusi spi untuk seleksi mahasiswa baru jalur mandiri masuk ke kas negara bukan rekening pribadi,0
puluhan warga adat suku balik kelurahan sepaku lama kabupaten penajam paser utara ppu kaltim menolak rencana penggusuran rumah yang berada di kawasan sungai sepaku ibu kota negara ikn nusantara,0
guru besar fakultas kedokteran universitas udayana prof wimpie pangkahila menyebut banyak warga negara asing wna yang membuka praktik kesehatan ilegal di bali,0
koalisi masyarakat sipil mendesak jaksa penuntut umum jpu melakukan upaya banding terhadap vonis majelis hakim pengadilan negeri pn surabaya kepada dua terdakwa tragedi kanjuruhan,0
seorang mahasiswa di medan teuku shehan arifa pasha melaporkan taruna akademi militer akmil berinisial mzn ke datasemen polisi militer denpom 15 medan pria tersebut diduga mendapatkan penganiayaan yang dilakukan mzn hingga babak belur,0
ketua badan eksekutif mahasiswa bem universitas udayana i putu bagus padmanegara angkat bicara soal kasus korupsi sumbangan pengembangan institusi spi yang melibatkan rektor unud i nyoman gde antara dan tiga pejabat struktural di kampus tersebut,0
pimpinan kantor wilayah direktorat jenderal pajak djp jatim i surabaya dan jawa timur iii malang berkunjung ke kantor pengurus wilayah nahdlatul ulama pwnu jawa timur imbas seruan boikot bayar pajak yang disampaikan mantan ketum pbnu said aqil siradj beberapa waktu lalu,0
kantor imigrasi kelas i tpi denpasar bali mendeportasi seorang warga negara asing wna bernama semen shcherbakov 20 dia adalah seorang stand up comedian asal rusia,0
istri crazy rich tersangka penipuan robot trading dinar wahyu saptian dyfrig alias wahyu kenzo anggie jesey atau anggie maulida diperiksa penyidik polresta malang kota,0
balai besar taman nasional bromo tengger semeru bb tnbts menyatakan kawasan gunung bromo yang merupakan salah satu destinasi wisata unggulan di jawa timur ditutup total untuk aktivitas wisata saat hari raya nyepi pada 22 maret mendatang,0
ratusan mahasiswa di semarang yang tergabung dalam gerakan rakyat menggugat melakukan aksi turun ke jalan menolak pengesahan perppu cipta kerja menjadi undangundang,0
polda bali menetapkan warga negara asing wna asal ukraina bernama rodion krynin sebagai tersangka usai memiliki ktp wni atas nama alexander nur rudi,0
seorang guru honorer di kabupaten sijunjung sumatera barat sumbar diduga melakukan kekerasan seksual terhadap sembilan murid sd,0
seorang anggota polri di polda bali ditangkap kepolisian karena menggadaikan 11 kendaraan bermotor sewaan atau rental,0
sat reskrim polresta sidoarjo mengamankan sejumlah pelaku aksi gangster yang meresahkan kawasan wonoayu sidoarjo jawa timur,0
video yang merekam aksi bupati bojonegoro anna muawanah tengah disawer oleh seseorang di atas panggung viral di media sosial,0
gunung merapi yang berada di wilayah perbatasan di yogyakarta dan jawa tengah kembali mengeluarkan awan panas guguran selasa 143 pagi,0
imbas kegiatan komunitas trail yang merusak ekosistem edelweis rawa di ranca upas bandung kini perum perhutani menerbitkan aturan yang melarang kegiatan berkendara motor offroad di kawasan hutan jawa barat,0
hujan abu vulkanik dari erupsi gunung merapi dilaporkan mengguyur wilayah kalitengah lor glagaharjo cangkringan sleman di yogyakarta selasa 153,0
rektor universitas udayana unud bali prof i nyoman gde antara igna telah ditetapkan sebagai tersangka oleh kejaksaan tinggi kejati bali dalam kasus dugaan korupsi sumbangan pengembangan institusi spi seleksi mandiri mahasiswa baru,0
rektor universitas udayana unud bali prof i nyoman gde antara buka suara merespons penetapan dirinya sebagai tersangka oleh kejaksaan tinggi kejati bali dalam kasus dugaan korupsi sumbangan pengembangan institusi spi seleksi mandiri mahasiswa baru,0
kapolda daerah istimewa yogyakarta diy irjen pol suwondo nainggolan menyebut anggotanya kini diperiksa oleh jajaran provos,0
polisi terus mendalami kasus penipuan investasi robot trading oleh crazy rich dinar wahyu saptian dyfrig alias wahyu kenzo kini setidaknya sudah ada 1361 orang yang melapor sebagai korban,0
sebanyak 12 jenis mamalia penghuni taman nasional gunung merapi tngm terancam eksistensinya akibat erupsi gunung merapi yang terjadi secara periodik,0
sebuah mobil ambulans yang tengah menjemput seorang pasien tibatiba diberhentikan dan ditahan oleh anggota satuan lalulintas satlantas polres gowa sulawesi selatan sulsel lantaran membunyikan suara sirene saat mobil kosong,0
pemerintah daerah istimewa yogyakarta diy memastikan wilayahnya tetap aman dikunjungi wisatawan pascarangkaian erupsi gunung merapi sejak sabtu 113,0
menteri kesehatan budi gunadi sadikin akan meminta ke pihak kepolisian dan tni untuk menjamin keselamatan para tenagatenaga kesehatan yang bertugas di wilayah papua,0
kejaksaan tinggi kejati bali telah menetapkan rektor universitas udayana i nyoman gede antara sebagai tersangka kasus dugaan tindak pidana korupsi sumbangan pengembangan institusi spi mahasiswa baru seleksi jalur mandiri tahun akademik 2018 sampai 2020 yang merugikan negara hingga mencapai rp443 miliar,0
aksi gabungan partai buruh sulawesi selatan bersama sejumlah organisasi buruh melakukan aksi unjuk rasa menolak peraturan pengganti undangundang cipta kerja perppu ciptaker dan menuntut pengesahan rancangan undangundang perlindungan pekerja rumah tangga ruu pprt,0
menteri kesehatan budi gunadi sadikin memastikan pihaknya akan membantu polisi dalam menyelidiki dugaan penyebab kematian dokter spesialis paru mawartih susanty yang ditemukan tewas di dalam rumah dinasnya di kabupaten nabire papua beberapa waktu lalu,0
kepala dinas energi dan sumber daya mineral esdm provinsi bengkulu mulyani mengatakan tersangka tambang ilegal di dalam kawasan hutan lindung bukit daun terancam denda rp100 miliar dua orang tersangka tersebut yaitu ma dan ks yang telah melakukan kegiatan tambang batu bara ilegal hutan lindung bukit daun desa kota niur kabupaten bengkulu tengah sejak beberapa bulan terakhir kedua orang tersangka tersebut terancam hukuman lima tahun penjara atau denda rp100 miliar kata dia di kota bengkulu senin 133 seperti dikutip dari antara,0
kejaksaan tinggi kejati bali menetapkan rektor universitas udayana unud prof i nyoman gede antara sebagai tersangka kasus dugaan korupsi sumbangan pengembangan institusi spi mahasiswa baru seleksi jalur mandiri sepanjang tahun akademik 2018 sampai 2022,0
gubernur bali wayan koster menegaskan akan mendukung kepolisian menyelidiki temuan dua warga negara asing wna asal ukraina dan suriah yang bisa mendapatkan ktp serta okay di pulau dewata itu,0
salamunasir kepala desa kades curug goong kecamatan padarincang kabupaten serang banten tewas diduga dibunuh menggunakan suntikan beracun oleh terduga pelaku berinisial si pada minggu siang 123 sekitar pukul 1230 wib,0
tebing kapur setinggi 40 meter di dusun padek kecamatan paciran kabupaten lamongan jawa timur longsor materialnya menimpa dua rumah warga hingga mengalami kerusakan,0
salah satu santri di kecamatan geger kabupaten bangkalan jawa timur tewas usai diduga dianiaya seniornya setelah dituduh mencuri uang peristiwa ini terjadi pada selasa 82,0
dewan pimpinan daerah partai demokrat jawa timur jatim mengklaim tingkat keterpilihan elektabilitas mereka tak terpengaruh mundurnya putra gubernur khofifah indar parawansa ali mannagalli,0
rangkaian erupsi gunung merapi yang terjadi sejak sabtu 113 siang hingga sore ini terjadi akibat longsoran kubah lava sisi barat daya,0
kejaksaan tinggi jawa timur kejati jatim belum menentukan langkah selanjutnya menyikapi vonis dua terdakwa tragedi kanjuruhan yang lebih ringan dari tuntutan jaksa,0
tiga anggota perlindungan masyarakat linmas surabaya ditetapkan sebagai tersangka penganiayaan dan kekerasan anak di rumah aman,0
dpd partai demokrat jawa timur membenarkan kabar putra bungsu gubernur khofifah indar parawansa ali mannagali parawansa mundur dari struktur kepengurusan partai,0
kantor wilayah kementerian hukum dan hak asasi manusia bali mendeportasi tiga warga negara asal rusia yang bekerja sebagai pekerja seks komersial psk,0
tersangka kasus percaloan dan suap pada seleksi bintara polda jawa tengah diduga mematok tarif ratusan juta rupiah per peserta yang jadi korban,0
wakil menteri hukum dan hak asasi manusia wamenkumham edward omar sharif hiariej membeberkan poin alot di internal pemerintah dalam mematangkan substansi perampasan aset tindak pidana atau ruu perampasan aset,0
wakil menteri hukum dan hak asasi manusia wamenkumham edward omar sharif hiariej mengungkap ruu perampasan aset akan mengatur kewajiban bagi korporasi untuk melaporkan asetnya ke pemerintah,0
polda bali masih belum mengonfirmasi status pajak mobil sport lamborghini berpelat nama rusia yang diamankan beberapa waktu lalu,0
satu keluarga warga negara rusia ditahan karena overstay di bali keluarga itu kabur ke indonesia karena salah satu dari mereka tak mau mengikuti wajib militer di rusia,0
persidangan lima terdakwa tragedi kanjuruhan malang mulai memasuki babak akhir di pengadilan negeri surabaya jawa timur,0
sidang pembacaan putusan atau vonis terhadap tiga anggota polri yang menjadi terdakwa tragedi kanjuruhan malang dijadwalkan digelar di pengadilan negeri pn surabaya kamis 163 pekan depan,0
seorang guru sd di gunungsitoli sumatera utara berinisial et 57 jadi tersangka pencabulan dan ditahan ia diduga mencabuli delapan siswinya,0
aparat kepolisian resor bangkalan jawa timur memeriksa sebanyak 20 orang saksi terkait kasus penganiayaan santri hingga korban meninggal dunia di salah satu pondok pesantren di kecamatan geger bangkalan,0
ketua mahkamah agung muhammad syarifuddin angkat bicara soal putusan pengadilan negeri jakarta pusat pn jakpus yang meminta penundaan sisa tahapan pemilu 2024,0
menteri keuangan sri mulyani indrawati menegaskan akan menindaklanjuti temuan transaksi senilai rp300 triliun yang diduga janggal di direktorat jenderal pajak dan bea cukai djbc,0
terdakwa tragedi kanjuruhan malang security officer arema fc suko sutrisno terlihat bersujud dan berpelukan dengan tim penasihat hukumnya usai mendengar vonis majelis hakim pn surabaya kamis 93,0
salah satu keluarga korban devi athok yulfitri mengaku pesimistis dengan vonis yang bakal dijatuhkan majelis hakim kepada tiga polisi terdakwa tragedi maut di stadion kanjuruhan malang jawa timur,0
fenomena turis asing bekerja secara ilegal di bali ternyata sudah ada sejak 1970 hal itu diungkap oleh aliansi pelaku pariwisata marginal bali,0
jaksa penuntut umum jpu mengaku masih pikirpikir menyikapi putusan majelis hakim pengadilan negeri pn surabaya yang menjatuhkan vonis jauh lebih ringan kepada dua terdakwa tragedi stadion kanjuruhan,0
presiden joko widodo jokowi melakukan inspeksi mendadak sidak ke kantor pelayanan pajak kpp pratama kota solo jawa tengah kamis 93,0
pengadilan negeri surabaya telah membacakan vonis bagi terdakwa tragedi kanjuruhan malang ketua panpel arema fc abdul haris kamis 93,0
banjir akibat luapan sungai lematang di kabupaten lahat sumatera selatan sejak rabu 83 menyebabkan akses kota pagaralam ke lahat lumpuh total dan satu desa terisolir,0
satu dari lima terdakwa tragedi kanjuruhan malang yakni ketua panpel arema fc abdul haris divonis 1 tahun 6 bulan penjara atau 15 tahun penjara mendengar vonis tersebut terdakwa pengacara dan jaksa mengaku akan pikirpikir untuk melakukan proses hukum selanjutnya,0
sopir bus milik pemerintah provinsi sulawesi selatan abd 38 ditangkap polisi setelah dilaporkan memperkosa siswi usia 15 tahun,0
kementerian keuangan kemenkeu memanggil seluruh kepala kantor bea cukai untuk mengikuti rapat koordinasi rakornis di jakarta pada kamis 93 ini,0
persidangan tragedi kanjuruhan malang memasuki babak akhir di pengadilan negeri surabaya jawa timur,0
